transaction_id,account_from,account_to,amount,currency,transaction_ts,branch_id,channel,updated_at,cdc_operation,_source_name,_source_file,_source_row,commission,risk_score,risk_level,customer_document_hash,card_masked,iban_from_masked,iban_to_masked,debit_amount,credit_amount,batch_id,processed_at
TXN-20260825-000050,ACC-100049,ACC-700049,10451.71,PEN,2026-08-25T07:38:00-05:00,LIM001,ATM,2026-08-25T07:39:00-05:00,I,atm_LIM001,atm_LIM001.csv,51,83.61,40,MEDIUM,29671c5ea156e46cc2c05b3a2717e6429b3c9e6a72e2dea62ddf9cab1dc3a29a,************0049,********************0049,********************0049,10451.71,10451.71,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000051,ACC-100050,ACC-700050,5959.21,USD,2026-08-25T07:40:00-05:00,LIM001,ATM,2026-08-25T07:41:00-05:00,I,atm_LIM001,atm_LIM001.csv,52,47.67,15,LOW,e1f10c59e1c4c1ce26d8360cc1b5a755f6a4b1b03c760e7f5fd0974f9a2de490,************0050,********************0050,********************0050,5959.21,5959.21,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000052,ACC-100051,ACC-700051,10305.78,PEN,2026-08-25T07:42:00-05:00,LIM001,ATM,2026-08-25T07:43:00-05:00,I,atm_LIM001,atm_LIM001.csv,53,82.45,40,MEDIUM,4233322a182004e853148e8dd1bcf7dbb8cfd48c226210905479a29ef59d26d0,************0051,********************0051,********************0051,10305.78,10305.78,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000053,ACC-100052,ACC-700052,10897.25,PEN,2026-08-25T07:44:00-05:00,LIM001,ATM,2026-08-25T07:45:00-05:00,I,atm_LIM001,atm_LIM001.csv,54,87.18,40,MEDIUM,1b1d0b37f4505b0c44d33e0736d9c1ddda3f95774439f41e8d6ef656516929a1,************0052,********************0052,********************0052,10897.25,10897.25,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000054,ACC-100053,ACC-700053,14766.86,PEN,2026-08-25T07:46:00-05:00,LIM001,ATM,2026-08-25T07:47:00-05:00,I,atm_LIM001,atm_LIM001.csv,55,118.13,40,MEDIUM,7b9151ea7583ee9eab49710b7dc790398ec3fdcc1db90ecfb1564c12255c3fe1,************0053,********************0053,********************0053,14766.86,14766.86,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000055,ACC-100054,ACC-700054,7250.34,PEN,2026-08-25T07:48:00-05:00,LIM001,ATM,2026-08-25T07:49:00-05:00,I,atm_LIM001,atm_LIM001.csv,56,58.0,0,LOW,416d2581c136d4c9c294b89fd1b8d1ea93f729a611d3651860f8c0d7a54c8abf,************0054,********************0054,********************0054,7250.34,7250.34,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000056,ACC-100055,ACC-700055,15554.65,PEN,2026-08-25T07:50:00-05:00,LIM001,ATM,2026-08-25T07:51:00-05:00,I,atm_LIM001,atm_LIM001.csv,57,124.44,40,MEDIUM,d70ffb2daa6d597291421ae984a26e930584c17737342384c77c90555e62c54f,************0055,********************0055,********************0055,15554.65,15554.65,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000057,ACC-100056,ACC-700056,14038.58,PEN,2026-08-25T07:52:00-05:00,LIM001,ATM,2026-08-25T07:53:00-05:00,I,atm_LIM001,atm_LIM001.csv,58,112.31,40,MEDIUM,cddf9e57f5e50245ecfad2e324f68e7eb36b9d8964c549eeb146c4ceac44a305,************0056,********************0056,********************0056,14038.58,14038.58,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000058,ACC-100057,ACC-700057,22424.09,PEN,2026-08-25T07:54:00-05:00,LIM001,ATM,2026-08-25T07:55:00-05:00,I,atm_LIM001,atm_LIM001.csv,59,179.39,60,HIGH,f0a81a89456fe12ddffa1d498f0c9eb7e8c3ca30761f8e9c6587c7763aeddcc3,************0057,********************0057,********************0057,22424.09,22424.09,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000059,ACC-100058,ACC-700058,22232.2,PEN,2026-08-25T07:56:00-05:00,LIM001,ATM,2026-08-25T07:57:00-05:00,I,atm_LIM001,atm_LIM001.csv,60,177.86,60,HIGH,7bbb6d291ea4a95e26e38d12b988720e3fcd8ed9a3db623b4afed8040702ee3a,************0058,********************0058,********************0058,22232.2,22232.2,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000060,ACC-100059,ACC-700059,10431.5,PEN,2026-08-25T07:58:00-05:00,LIM001,ATM,2026-08-25T07:59:00-05:00,I,atm_LIM001,atm_LIM001.csv,61,83.45,40,MEDIUM,29279a9f7c07019582f80fa6911af69cdb761b7303cbf07fc2c4675f5500ccf9,************0059,********************0059,********************0059,10431.5,10431.5,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000061,ACC-100060,ACC-700060,17305.67,USD,2026-08-25T08:00:00-05:00,LIM001,ATM,2026-08-25T08:01:00-05:00,I,atm_LIM001,atm_LIM001.csv,62,138.45,55,MEDIUM,a39b9253db494cbefcdd31edfd3d268209bacdc1717eec67abfb6bb701e29297,************0060,********************0060,********************0060,17305.67,17305.67,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000062,ACC-100061,ACC-700061,15022.72,PEN,2026-08-25T08:02:00-05:00,LIM001,ATM,2026-08-25T08:03:00-05:00,I,atm_LIM001,atm_LIM001.csv,63,120.18,40,MEDIUM,bdf3c246176d6c028e69d6645af6cb7330dc0dd1fc55e4fae2fd2332f91b98f4,************0061,********************0061,********************0061,15022.72,15022.72,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000063,ACC-100062,ACC-700062,19783.88,PEN,2026-08-25T08:04:00-05:00,LIM001,ATM,2026-08-25T08:05:00-05:00,I,atm_LIM001,atm_LIM001.csv,64,158.27,40,MEDIUM,7d55b992dfcb6e9ae094b57edeaf2db91204d1461698a21035818239cbb051b0,************0062,********************0062,********************0062,19783.88,19783.88,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000064,ACC-100063,ACC-700063,23993.79,PEN,2026-08-25T08:06:00-05:00,LIM001,ATM,2026-08-25T08:07:00-05:00,I,atm_LIM001,atm_LIM001.csv,65,191.95,60,HIGH,6146b6e58cf0f1227fd981f74fe45ae8376b27dbc43bd7d21fef35dd8548966e,************0063,********************0063,********************0063,23993.79,23993.79,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000065,ACC-100064,ACC-700064,18932.11,PEN,2026-08-25T08:08:00-05:00,LIM001,ATM,2026-08-25T08:09:00-05:00,I,atm_LIM001,atm_LIM001.csv,66,151.46,40,MEDIUM,cd3d10e1226e4d2a09cbcd4f774bc0d3c33e0d08eb1d65a0ac95245b27c84aec,************0064,********************0064,********************0064,18932.11,18932.11,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000066,ACC-100065,ACC-700065,910.56,PEN,2026-08-25T08:10:00-05:00,LIM001,ATM,2026-08-25T08:11:00-05:00,I,atm_LIM001,atm_LIM001.csv,67,7.28,0,LOW,9715f1a7a3009bfb30330f4cecaa52ceef64d87926538d02463174c1c4c4c5cb,************0065,********************0065,********************0065,910.56,910.56,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000067,ACC-100066,ACC-700066,13269.43,PEN,2026-08-25T08:12:00-05:00,LIM001,ATM,2026-08-25T08:13:00-05:00,I,atm_LIM001,atm_LIM001.csv,68,106.16,40,MEDIUM,1802c95abab13fe17033975e02e7e03f4e8faf779ec48c2e3eae3aea1cd20980,************0066,********************0066,********************0066,13269.43,13269.43,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000068,ACC-100067,ACC-700067,8807.29,PEN,2026-08-25T08:14:00-05:00,LIM001,ATM,2026-08-25T08:15:00-05:00,I,atm_LIM001,atm_LIM001.csv,69,70.46,0,LOW,27e83dcacc4201ee3a9d2cefc5f5a4b2e2ba1121964b5c5e8336f1863a948d46,************0067,********************0067,********************0067,8807.29,8807.29,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000069,ACC-100068,ACC-700068,16903.67,PEN,2026-08-25T08:16:00-05:00,LIM001,ATM,2026-08-25T08:17:00-05:00,I,atm_LIM001,atm_LIM001.csv,70,135.23,40,MEDIUM,19fed0a2f6e440849b5f133016d2dea78ca9e20ccb1f7a8efd38d3664eb10d37,************0068,********************0068,********************0068,16903.67,16903.67,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000070,ACC-100069,ACC-700069,15489.25,PEN,2026-08-25T08:18:00-05:00,LIM001,ATM,2026-08-25T08:19:00-05:00,I,atm_LIM001,atm_LIM001.csv,71,123.91,40,MEDIUM,eb3539599b6825be9ae657dd81c81c31378f69aadcefab72c3f257d23d2575bd,************0069,********************0069,********************0069,15489.25,15489.25,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000071,ACC-100070,ACC-700070,8489.45,USD,2026-08-25T08:20:00-05:00,LIM001,ATM,2026-08-25T08:21:00-05:00,I,atm_LIM001,atm_LIM001.csv,72,67.92,15,LOW,9ac25ceccc39daa6f78914778916d34169efdfaf8495baea34ee74a0b4fa06ee,************0070,********************0070,********************0070,8489.45,8489.45,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000072,ACC-100071,ACC-700071,15850.44,PEN,2026-08-25T08:22:00-05:00,LIM001,ATM,2026-08-25T08:23:00-05:00,I,atm_LIM001,atm_LIM001.csv,73,126.8,40,MEDIUM,159fff38cdf63d5910f862583d309fa899abe7a133c640dd787bcaed991cb648,************0071,********************0071,********************0071,15850.44,15850.44,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000073,ACC-100072,ACC-700072,7335.68,PEN,2026-08-25T08:24:00-05:00,LIM001,ATM,2026-08-25T08:25:00-05:00,I,atm_LIM001,atm_LIM001.csv,74,58.69,0,LOW,1873de8faafeb67189b7429f0a1c6d1e73382dc7dbb21d4e6404ed8ce034026c,************0072,********************0072,********************0072,7335.68,7335.68,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000074,ACC-100073,ACC-700073,11723.96,PEN,2026-08-25T08:26:00-05:00,LIM001,ATM,2026-08-25T08:27:00-05:00,I,atm_LIM001,atm_LIM001.csv,75,93.79,40,MEDIUM,bf6b2e64217eb4e1dd3b0a84ce5ec511dd30d69c55dca45cf5de3d11481a63f2,************0073,********************0073,********************0073,11723.96,11723.96,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000075,ACC-100074,ACC-700074,9549.27,PEN,2026-08-25T08:28:00-05:00,LIM001,ATM,2026-08-25T08:29:00-05:00,I,atm_LIM001,atm_LIM001.csv,76,76.39,0,LOW,9293588fecef74c28a8f0b0145dd09de49329634b8a56df362ca19acb2f9dbab,************0074,********************0074,********************0074,9549.27,9549.27,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000076,ACC-100075,ACC-700075,22986.39,PEN,2026-08-25T08:30:00-05:00,LIM001,ATM,2026-08-25T08:31:00-05:00,I,atm_LIM001,atm_LIM001.csv,77,183.89,60,HIGH,4b61abb1fba4581569af461af250fbe340c00835c38f44e3995073e5dfa31333,************0075,********************0075,********************0075,22986.39,22986.39,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000077,ACC-100076,ACC-700076,8560.46,PEN,2026-08-25T08:32:00-05:00,LIM001,ATM,2026-08-25T08:33:00-05:00,I,atm_LIM001,atm_LIM001.csv,78,68.48,0,LOW,6637d2510c5b654bffed063c49b7237f0f2c0d125a2863f0ac1d218199b3d987,************0076,********************0076,********************0076,8560.46,8560.46,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000078,ACC-100077,ACC-700077,5449.84,PEN,2026-08-25T08:34:00-05:00,LIM001,ATM,2026-08-25T08:35:00-05:00,I,atm_LIM001,atm_LIM001.csv,79,43.6,0,LOW,133635212eb5295370bd80e6a11bff13c125bdccb4e6c1a1d58282007c31903c,************0077,********************0077,********************0077,5449.84,5449.84,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000079,ACC-100078,ACC-700078,24019.47,PEN,2026-08-25T08:36:00-05:00,LIM001,ATM,2026-08-25T08:37:00-05:00,I,atm_LIM001,atm_LIM001.csv,80,192.16,60,HIGH,7f2be7b2ca63c8b0912b17984323a4d39b742ef35b39daccde6ca8c0b1c4f0e4,************0078,********************0078,********************0078,24019.47,24019.47,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000080,ACC-100079,ACC-700079,12496.45,PEN,2026-08-25T08:38:00-05:00,LIM001,ATM,2026-08-25T08:39:00-05:00,I,atm_LIM001,atm_LIM001.csv,81,99.97,40,MEDIUM,894aa7cbfb558d312e386f25a96cfe5d6a0fe316f011705084fbb1588dfc2035,************0079,********************0079,********************0079,12496.45,12496.45,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000161,ACC-100160,ACC-700160,13238.46,USD,2026-08-25T11:20:00-05:00,TRU001,ATM,2026-08-25T11:21:00-05:00,I,atm_TRU001,atm_TRU001.csv,2,105.91,55,MEDIUM,d318cfdfb7fdd470aa5d4540de163d75ecbdd916345960e31b92e3013e8ee1c2,************0160,********************0160,********************0160,13238.46,13238.46,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000162,ACC-100161,ACC-700161,6318.26,PEN,2026-08-25T11:22:00-05:00,TRU001,ATM,2026-08-25T11:23:00-05:00,I,atm_TRU001,atm_TRU001.csv,3,50.55,0,LOW,04a18634bbc8e06a70e0226bd4882ac0a5e164eff695696689e6d950de00db1f,************0161,********************0161,********************0161,6318.26,6318.26,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000163,ACC-100162,ACC-700162,5467.47,PEN,2026-08-25T11:24:00-05:00,TRU001,ATM,2026-08-25T11:25:00-05:00,I,atm_TRU001,atm_TRU001.csv,4,43.74,0,LOW,df1f342f9ffd05f1160bc979be353465a3afd1aca18e63d60ea82dbccc6b9a90,************0162,********************0162,********************0162,5467.47,5467.47,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000164,ACC-100163,ACC-700163,2845.94,PEN,2026-08-25T11:26:00-05:00,TRU001,ATM,2026-08-25T11:27:00-05:00,I,atm_TRU001,atm_TRU001.csv,5,22.77,0,LOW,fb17f134464bedf2d7b40c27f6402aab4b6ae6c5308918fd4b53fe3acc4797e4,************0163,********************0163,********************0163,2845.94,2845.94,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000165,ACC-100164,ACC-700164,18005.14,PEN,2026-08-25T11:28:00-05:00,TRU001,ATM,2026-08-25T11:29:00-05:00,I,atm_TRU001,atm_TRU001.csv,6,144.04,40,MEDIUM,74be5ecad7b08934e188d35eb3013571241f94f55c8ef97f7aff13e81aba64a1,************0164,********************0164,********************0164,18005.14,18005.14,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000166,ACC-100165,ACC-700165,20403.1,PEN,2026-08-25T11:30:00-05:00,TRU001,ATM,2026-08-25T11:31:00-05:00,I,atm_TRU001,atm_TRU001.csv,7,163.22,60,HIGH,ddaf7f835619ec300fb5bd9ca750d055dffb7f32ef0023d7d5ea3c3c84cfe0f6,************0165,********************0165,********************0165,20403.1,20403.1,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000167,ACC-100166,ACC-700166,575.32,PEN,2026-08-25T11:32:00-05:00,TRU001,ATM,2026-08-25T11:33:00-05:00,I,atm_TRU001,atm_TRU001.csv,8,4.6,0,LOW,edd44346403b1315984c0b3ced9ad6c187042266ffba0fb0eca1b7f9d539d707,************0166,********************0166,********************0166,575.32,575.32,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000168,ACC-100167,ACC-700167,1066.8,PEN,2026-08-25T11:34:00-05:00,TRU001,ATM,2026-08-25T11:35:00-05:00,I,atm_TRU001,atm_TRU001.csv,9,8.53,0,LOW,5840af0c3fdddb3af9ae4553b3cb73e441d0285d513a83caa609c8b9b097557d,************0167,********************0167,********************0167,1066.8,1066.8,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000169,ACC-100168,ACC-700168,7933.03,PEN,2026-08-25T11:36:00-05:00,TRU001,ATM,2026-08-25T11:37:00-05:00,I,atm_TRU001,atm_TRU001.csv,10,63.46,0,LOW,a1fca53a2eb9ab2cb2df7e00e152e2044fa2af3b5644faaa8104ce2f1d36b944,************0168,********************0168,********************0168,7933.03,7933.03,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000170,ACC-100169,ACC-700169,4825.22,PEN,2026-08-25T11:38:00-05:00,TRU001,ATM,2026-08-25T11:39:00-05:00,I,atm_TRU001,atm_TRU001.csv,11,38.6,0,LOW,73dce6575d14a45f31399eeb041b55777e0f5ba869a7347316a6938941384ca1,************0169,********************0169,********************0169,4825.22,4825.22,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000171,ACC-100170,ACC-700170,3499.96,USD,2026-08-25T11:40:00-05:00,TRU001,ATM,2026-08-25T11:41:00-05:00,I,atm_TRU001,atm_TRU001.csv,12,28.0,15,LOW,f6bbd2a0018a42cb2fc3192e8e81dc3a894f57103f089bd258e92f65806e6325,************0170,********************0170,********************0170,3499.96,3499.96,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000172,ACC-100171,ACC-700171,15510.82,PEN,2026-08-25T11:42:00-05:00,TRU001,ATM,2026-08-25T11:43:00-05:00,I,atm_TRU001,atm_TRU001.csv,13,124.09,40,MEDIUM,ea0fe9f2c64a4135b3718d9074e03125aa889b80c240fed9af457c35287f7c20,************0171,********************0171,********************0171,15510.82,15510.82,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000173,ACC-100172,ACC-700172,2341.04,PEN,2026-08-25T11:44:00-05:00,TRU001,ATM,2026-08-25T11:45:00-05:00,I,atm_TRU001,atm_TRU001.csv,14,18.73,0,LOW,3d8ce36c747ac55f214852ae0c116756d1f2491e0642d8c070c9039a0124c282,************0172,********************0172,********************0172,2341.04,2341.04,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000174,ACC-100173,ACC-700173,884.23,PEN,2026-08-25T11:46:00-05:00,TRU001,ATM,2026-08-25T11:47:00-05:00,I,atm_TRU001,atm_TRU001.csv,15,7.07,0,LOW,9619805d717e3fab577529f4433517905f70f5e0fb4d40cb87e3f23ad6e8fe23,************0173,********************0173,********************0173,884.23,884.23,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000175,ACC-100174,ACC-700174,21545.46,PEN,2026-08-25T11:48:00-05:00,TRU001,ATM,2026-08-25T11:49:00-05:00,I,atm_TRU001,atm_TRU001.csv,16,172.36,60,HIGH,fbb3c607f2c18cbb17e87a24bb3cdde97441e09b0553366b6f83218baef2eb48,************0174,********************0174,********************0174,21545.46,21545.46,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000176,ACC-100175,ACC-700175,22496.94,PEN,2026-08-25T11:50:00-05:00,TRU001,ATM,2026-08-25T11:51:00-05:00,I,atm_TRU001,atm_TRU001.csv,17,179.98,60,HIGH,9e91bbc9aac8abb516488d03dcad036a734716cccfba66be385bbe8dc5172d5e,************0175,********************0175,********************0175,22496.94,22496.94,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000177,ACC-100176,ACC-700176,15848.37,PEN,2026-08-25T11:52:00-05:00,TRU001,ATM,2026-08-25T11:53:00-05:00,I,atm_TRU001,atm_TRU001.csv,18,126.79,40,MEDIUM,2b003f18296645beb1223adaae1af01c91b0f1c2541e2c3f94155816b630776b,************0176,********************0176,********************0176,15848.37,15848.37,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000178,ACC-100177,ACC-700177,1480.09,PEN,2026-08-25T11:54:00-05:00,TRU001,ATM,2026-08-25T11:55:00-05:00,I,atm_TRU001,atm_TRU001.csv,19,11.84,0,LOW,44d5a6bd3ec158203ac0900585b56269da10186819cc2bbf87725f2dc63cfd0f,************0177,********************0177,********************0177,1480.09,1480.09,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000179,ACC-100178,ACC-700178,4125.74,PEN,2026-08-25T11:56:00-05:00,TRU001,ATM,2026-08-25T11:57:00-05:00,I,atm_TRU001,atm_TRU001.csv,20,33.01,0,LOW,f0d5459c89eaf657202161c1a837104a1426f734cedeb7b973a358e79c20918b,************0178,********************0178,********************0178,4125.74,4125.74,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000180,ACC-100179,ACC-700179,22818.13,PEN,2026-08-25T11:58:00-05:00,TRU001,ATM,2026-08-25T11:59:00-05:00,I,atm_TRU001,atm_TRU001.csv,21,182.55,60,HIGH,62099ae279240ff7e4dce11a9aaf3598ea4889cf23640fff4e90e8c31e956585,************0179,********************0179,********************0179,22818.13,22818.13,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000181,ACC-100180,ACC-700180,20443.26,USD,2026-08-25T12:00:00-05:00,TRU001,ATM,2026-08-25T12:01:00-05:00,I,atm_TRU001,atm_TRU001.csv,22,163.55,75,HIGH,d2b4e04ba4cf9e9845b8cbc1882170510a2df76b8e3caf560a97d3da3402c2dc,************0180,********************0180,********************0180,20443.26,20443.26,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000182,ACC-100181,ACC-700181,19920.13,PEN,2026-08-25T12:02:00-05:00,TRU001,ATM,2026-08-25T12:03:00-05:00,I,atm_TRU001,atm_TRU001.csv,23,159.36,40,MEDIUM,296a10add423fc31bc48308d3a3bcc6d03d1f76fd397b607971dd0889d347d41,************0181,********************0181,********************0181,19920.13,19920.13,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000183,ACC-100182,ACC-700182,16226.78,PEN,2026-08-25T12:04:00-05:00,TRU001,ATM,2026-08-25T12:05:00-05:00,I,atm_TRU001,atm_TRU001.csv,24,129.81,40,MEDIUM,cbc1742885261e26770c13b298f145a055c6b936b7eb51a35b9acf69d568f8e5,************0182,********************0182,********************0182,16226.78,16226.78,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000184,ACC-100183,ACC-700183,21136.27,PEN,2026-08-25T12:06:00-05:00,TRU001,ATM,2026-08-25T12:07:00-05:00,I,atm_TRU001,atm_TRU001.csv,25,169.09,60,HIGH,7a02f9f9fea93135fd51849f63942dd3cd98029df66fcebb6469b202fefebafd,************0183,********************0183,********************0183,21136.27,21136.27,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000185,ACC-100184,ACC-700184,20734.53,PEN,2026-08-25T12:08:00-05:00,TRU001,ATM,2026-08-25T12:09:00-05:00,I,atm_TRU001,atm_TRU001.csv,26,165.88,60,HIGH,aaddfd23f0e57cbe61e0146f5a85021dd153e3a72c354c020849831661e96c6e,************0184,********************0184,********************0184,20734.53,20734.53,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000186,ACC-100185,ACC-700185,19476.77,PEN,2026-08-25T12:10:00-05:00,TRU001,ATM,2026-08-25T12:11:00-05:00,I,atm_TRU001,atm_TRU001.csv,27,155.81,40,MEDIUM,f595774e87191bae3f66261a64852d43f4c9e4e94056d54dcd1ce578532f6020,************0185,********************0185,********************0185,19476.77,19476.77,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000187,ACC-100186,ACC-700186,961.96,PEN,2026-08-25T12:12:00-05:00,TRU001,ATM,2026-08-25T12:13:00-05:00,I,atm_TRU001,atm_TRU001.csv,28,7.7,0,LOW,3ab7716cf31632b77b2a953b3df54bf4f9b119d90ff1647e0b1328388b7bfaee,************0186,********************0186,********************0186,961.96,961.96,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000188,ACC-100187,ACC-700187,9098.4,PEN,2026-08-25T12:14:00-05:00,TRU001,ATM,2026-08-25T12:15:00-05:00,I,atm_TRU001,atm_TRU001.csv,29,72.79,0,LOW,f0fcc3ab6799a4ca46e83b996ae39bf2a75d20b5c4b2da1dcfba6ecf26290ea3,************0187,********************0187,********************0187,9098.4,9098.4,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000189,ACC-100188,ACC-700188,11129.22,PEN,2026-08-25T12:16:00-05:00,TRU001,ATM,2026-08-25T12:17:00-05:00,I,atm_TRU001,atm_TRU001.csv,30,89.03,40,MEDIUM,23d4a87c8380fce73fc545d6047fb45fa2c2bfaa62badf3afe001e692d80bceb,************0188,********************0188,********************0188,11129.22,11129.22,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000190,ACC-100189,ACC-700189,15538.9,PEN,2026-08-25T12:18:00-05:00,TRU001,ATM,2026-08-25T12:19:00-05:00,I,atm_TRU001,atm_TRU001.csv,31,124.31,40,MEDIUM,fa2263301dd50182633711c6dd8aa1ba8aee7e2142bb49d23dbf0a66a0fdf702,************0189,********************0189,********************0189,15538.9,15538.9,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000191,ACC-100190,ACC-700190,15475.62,USD,2026-08-25T12:20:00-05:00,TRU001,ATM,2026-08-25T12:21:00-05:00,I,atm_TRU001,atm_TRU001.csv,32,123.8,55,MEDIUM,edcfc180e6250e34f67d8ee3244fcca7c8c5831447b305bcf72be1eaacf82cde,************0190,********************0190,********************0190,15475.62,15475.62,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000192,ACC-100191,ACC-700191,23364.18,PEN,2026-08-25T12:22:00-05:00,TRU001,ATM,2026-08-25T12:23:00-05:00,I,atm_TRU001,atm_TRU001.csv,33,186.91,60,HIGH,77fdde6af5b140d654116d328e8492c26174971d0bca6b16285f7adbfd8aa37e,************0191,********************0191,********************0191,23364.18,23364.18,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000193,ACC-100192,ACC-700192,17482.54,PEN,2026-08-25T12:24:00-05:00,TRU001,ATM,2026-08-25T12:25:00-05:00,I,atm_TRU001,atm_TRU001.csv,34,139.86,40,MEDIUM,c18488fe8dfeba3a11d29b26f3def0cecd22cdc10308eb4a5620f9f92209812a,************0192,********************0192,********************0192,17482.54,17482.54,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000194,ACC-100193,ACC-700193,22115.17,PEN,2026-08-25T12:26:00-05:00,TRU001,ATM,2026-08-25T12:27:00-05:00,I,atm_TRU001,atm_TRU001.csv,35,176.92,60,HIGH,1ff19aefc102e7c40fb2548b16dd59299891a2786bc3cba0cba7f48424aa140d,************0193,********************0193,********************0193,22115.17,22115.17,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
