transaction_id,account_from,account_to,iban_from,iban_to,amount,currency,transaction_ts,branch_id,channel,customer_document,card_number,updated_at,cdc_operation,_source_name,_source_file,_source_row
TXN-20260825-000203,ACC-100202,ACC-700202,PE87FINA0000000000100202,PE49FINA0000000000700202,11199.0,PEN,2026-08-25T12:44:00-05:00,TRU001,ATM,70000202,4556000000000202,2026-08-25T12:45:00-05:00,I,atm_TRU001,atm_TRU001.csv,44
TXN-20260825-000204,ACC-100203,ACC-700203,PE88FINA0000000000100203,PE50FINA0000000000700203,11859.05,PEN,2026-08-25T12:46:00-05:00,TRU001,ATM,70000203,4556000000000203,2026-08-25T12:47:00-05:00,I,atm_TRU001,atm_TRU001.csv,45
TXN-20260825-000205,ACC-100204,ACC-700204,PE89FINA0000000000100204,PE51FINA0000000000700204,1749.16,PEN,2026-08-25T12:48:00-05:00,TRU001,ATM,70000204,4556000000000204,2026-08-25T12:49:00-05:00,I,atm_TRU001,atm_TRU001.csv,46
TXN-20260825-000206,ACC-100205,ACC-700205,PE90FINA0000000000100205,PE52FINA0000000000700205,2520.11,PEN,2026-08-25T12:50:00-05:00,TRU001,ATM,70000205,4556000000000205,2026-08-25T12:51:00-05:00,I,atm_TRU001,atm_TRU001.csv,47
TXN-20260825-000207,ACC-100206,ACC-700206,PE91FINA0000000000100206,PE53FINA0000000000700206,21670.15,PEN,2026-08-25T12:52:00-05:00,TRU001,ATM,70000206,4556000000000206,2026-08-25T12:53:00-05:00,I,atm_TRU001,atm_TRU001.csv,48
TXN-20260825-000208,ACC-100207,ACC-700207,PE92FINA0000000000100207,PE54FINA0000000000700207,3391.5,PEN,2026-08-25T12:54:00-05:00,TRU001,ATM,70000207,4556000000000207,2026-08-25T12:55:00-05:00,I,atm_TRU001,atm_TRU001.csv,49
TXN-20260825-000209,ACC-100208,ACC-700208,PE93FINA0000000000100208,PE55FINA0000000000700208,24475.53,PEN,2026-08-25T12:56:00-05:00,TRU001,ATM,70000208,4556000000000208,2026-08-25T12:57:00-05:00,I,atm_TRU001,atm_TRU001.csv,50
TXN-20260825-000210,ACC-100209,ACC-700209,PE94FINA0000000000100209,PE56FINA0000000000700209,14424.49,PEN,2026-08-25T12:58:00-05:00,TRU001,ATM,70000209,4556000000000209,2026-08-25T12:59:00-05:00,I,atm_TRU001,atm_TRU001.csv,51
TXN-20260825-000211,ACC-100210,ACC-700210,PE95FINA0000000000100210,PE57FINA0000000000700210,8454.79,USD,2026-08-25T13:00:00-05:00,TRU001,ATM,70000210,4556000000000210,2026-08-25T13:01:00-05:00,I,atm_TRU001,atm_TRU001.csv,52
TXN-20260825-000212,ACC-100211,ACC-700211,PE96FINA0000000000100211,PE58FINA0000000000700211,3976.38,PEN,2026-08-25T13:02:00-05:00,TRU001,ATM,70000211,4556000000000211,2026-08-25T13:03:00-05:00,I,atm_TRU001,atm_TRU001.csv,53
TXN-20260825-000213,ACC-100212,ACC-700212,PE97FINA0000000000100212,PE59FINA0000000000700212,9982.12,PEN,2026-08-25T13:04:00-05:00,TRU001,ATM,70000212,4556000000000212,2026-08-25T13:05:00-05:00,I,atm_TRU001,atm_TRU001.csv,54
TXN-20260825-000214,ACC-100213,ACC-700213,PE98FINA0000000000100213,PE60FINA0000000000700213,12200.69,PEN,2026-08-25T13:06:00-05:00,TRU001,ATM,70000213,4556000000000213,2026-08-25T13:07:00-05:00,I,atm_TRU001,atm_TRU001.csv,55
TXN-20260825-000215,ACC-100214,ACC-700214,PE10FINA0000000000100214,PE61FINA0000000000700214,6113.65,PEN,2026-08-25T13:08:00-05:00,TRU001,ATM,70000214,4556000000000214,2026-08-25T13:09:00-05:00,I,atm_TRU001,atm_TRU001.csv,56
TXN-20260825-000216,ACC-100215,ACC-700215,PE11FINA0000000000100215,PE62FINA0000000000700215,20696.66,PEN,2026-08-25T13:10:00-05:00,TRU001,ATM,70000215,4556000000000215,2026-08-25T13:11:00-05:00,I,atm_TRU001,atm_TRU001.csv,57
TXN-20260825-000217,ACC-100216,ACC-700216,PE12FINA0000000000100216,PE63FINA0000000000700216,2881.23,PEN,2026-08-25T13:12:00-05:00,TRU001,ATM,70000216,4556000000000216,2026-08-25T13:13:00-05:00,I,atm_TRU001,atm_TRU001.csv,58
TXN-20260825-000218,ACC-100217,ACC-700217,PE13FINA0000000000100217,PE64FINA0000000000700217,16785.71,PEN,2026-08-25T13:14:00-05:00,TRU001,ATM,70000217,4556000000000217,2026-08-25T13:15:00-05:00,I,atm_TRU001,atm_TRU001.csv,59
TXN-20260825-000219,ACC-100218,ACC-700218,PE14FINA0000000000100218,PE65FINA0000000000700218,13379.41,PEN,2026-08-25T13:16:00-05:00,TRU001,ATM,70000218,4556000000000218,2026-08-25T13:17:00-05:00,I,atm_TRU001,atm_TRU001.csv,60
TXN-20260825-000220,ACC-100219,ACC-700219,PE15FINA0000000000100219,PE66FINA0000000000700219,8874.2,PEN,2026-08-25T13:18:00-05:00,TRU001,ATM,70000219,4556000000000219,2026-08-25T13:19:00-05:00,I,atm_TRU001,atm_TRU001.csv,61
TXN-20260825-000221,ACC-100220,ACC-700220,PE16FINA0000000000100220,PE67FINA0000000000700220,3329.2,USD,2026-08-25T13:20:00-05:00,TRU001,ATM,70000220,4556000000000220,2026-08-25T13:21:00-05:00,I,atm_TRU001,atm_TRU001.csv,62
TXN-20260825-000222,ACC-100221,ACC-700221,PE17FINA0000000000100221,PE68FINA0000000000700221,13839.47,PEN,2026-08-25T13:22:00-05:00,TRU001,ATM,70000221,4556000000000221,2026-08-25T13:23:00-05:00,I,atm_TRU001,atm_TRU001.csv,63
TXN-20260825-000223,ACC-100222,ACC-700222,PE18FINA0000000000100222,PE69FINA0000000000700222,21338.58,PEN,2026-08-25T13:24:00-05:00,TRU001,ATM,70000222,4556000000000222,2026-08-25T13:25:00-05:00,I,atm_TRU001,atm_TRU001.csv,64
TXN-20260825-000224,ACC-100223,ACC-700223,PE19FINA0000000000100223,PE70FINA0000000000700223,3516.24,PEN,2026-08-25T13:26:00-05:00,TRU001,ATM,70000223,4556000000000223,2026-08-25T13:27:00-05:00,I,atm_TRU001,atm_TRU001.csv,65
TXN-20260825-000225,ACC-100224,ACC-700224,PE20FINA0000000000100224,PE71FINA0000000000700224,15028.31,PEN,2026-08-25T13:28:00-05:00,TRU001,ATM,70000224,4556000000000224,2026-08-25T13:29:00-05:00,I,atm_TRU001,atm_TRU001.csv,66
TXN-20260825-000226,ACC-100225,ACC-700225,PE21FINA0000000000100225,PE72FINA0000000000700225,9340.36,PEN,2026-08-25T13:30:00-05:00,TRU001,ATM,70000225,4556000000000225,2026-08-25T13:31:00-05:00,I,atm_TRU001,atm_TRU001.csv,67
TXN-20260825-000227,ACC-100226,ACC-700226,PE22FINA0000000000100226,PE73FINA0000000000700226,7137.87,PEN,2026-08-25T13:32:00-05:00,TRU001,ATM,70000226,4556000000000226,2026-08-25T13:33:00-05:00,I,atm_TRU001,atm_TRU001.csv,68
TXN-20260825-000228,ACC-100227,ACC-700227,PE23FINA0000000000100227,PE74FINA0000000000700227,16020.32,PEN,2026-08-25T13:34:00-05:00,TRU001,ATM,70000227,4556000000000227,2026-08-25T13:35:00-05:00,I,atm_TRU001,atm_TRU001.csv,69
TXN-20260825-000229,ACC-100228,ACC-700228,PE24FINA0000000000100228,PE75FINA0000000000700228,149.88,PEN,2026-08-25T13:36:00-05:00,TRU001,ATM,70000228,4556000000000228,2026-08-25T13:37:00-05:00,I,atm_TRU001,atm_TRU001.csv,70
TXN-20260825-000230,ACC-100229,ACC-700229,PE25FINA0000000000100229,PE76FINA0000000000700229,6344.58,PEN,2026-08-25T13:38:00-05:00,TRU001,ATM,70000229,4556000000000229,2026-08-25T13:39:00-05:00,I,atm_TRU001,atm_TRU001.csv,71
TXN-20260825-000231,ACC-100230,ACC-700230,PE26FINA0000000000100230,PE77FINA0000000000700230,3709.42,USD,2026-08-25T13:40:00-05:00,TRU001,ATM,70000230,4556000000000230,2026-08-25T13:41:00-05:00,I,atm_TRU001,atm_TRU001.csv,72
TXN-20260825-000232,ACC-100231,ACC-700231,PE27FINA0000000000100231,PE78FINA0000000000700231,6339.9,PEN,2026-08-25T13:42:00-05:00,TRU001,ATM,70000231,4556000000000231,2026-08-25T13:43:00-05:00,I,atm_TRU001,atm_TRU001.csv,73
TXN-20260825-000233,ACC-100232,ACC-700232,PE28FINA0000000000100232,PE79FINA0000000000700232,3243.48,PEN,2026-08-25T13:44:00-05:00,TRU001,ATM,70000232,4556000000000232,2026-08-25T13:45:00-05:00,I,atm_TRU001,atm_TRU001.csv,74
TXN-20260825-000234,ACC-100233,ACC-700233,PE29FINA0000000000100233,PE80FINA0000000000700233,20356.78,PEN,2026-08-25T13:46:00-05:00,TRU001,ATM,70000233,4556000000000233,2026-08-25T13:47:00-05:00,I,atm_TRU001,atm_TRU001.csv,75
TXN-20260825-000235,ACC-100234,ACC-700234,PE30FINA0000000000100234,PE81FINA0000000000700234,18758.12,PEN,2026-08-25T13:48:00-05:00,TRU001,ATM,70000234,4556000000000234,2026-08-25T13:49:00-05:00,I,atm_TRU001,atm_TRU001.csv,76
TXN-20260825-000236,ACC-100235,ACC-700235,PE31FINA0000000000100235,PE82FINA0000000000700235,20644.89,PEN,2026-08-25T13:50:00-05:00,TRU001,ATM,70000235,4556000000000235,2026-08-25T13:51:00-05:00,I,atm_TRU001,atm_TRU001.csv,77
TXN-20260825-000237,ACC-100236,ACC-700236,PE32FINA0000000000100236,PE83FINA0000000000700236,13769.86,PEN,2026-08-25T13:52:00-05:00,TRU001,ATM,70000236,4556000000000236,2026-08-25T13:53:00-05:00,I,atm_TRU001,atm_TRU001.csv,78
TXN-20260825-000238,ACC-100237,ACC-700237,PE33FINA0000000000100237,PE84FINA0000000000700237,20438.5,PEN,2026-08-25T13:54:00-05:00,TRU001,ATM,70000237,4556000000000237,2026-08-25T13:55:00-05:00,I,atm_TRU001,atm_TRU001.csv,79
TXN-20260825-000239,ACC-100238,ACC-700238,PE34FINA0000000000100238,PE85FINA0000000000700238,24269.18,PEN,2026-08-25T13:56:00-05:00,TRU001,ATM,70000238,4556000000000238,2026-08-25T13:57:00-05:00,I,atm_TRU001,atm_TRU001.csv,80
TXN-20260825-000240,ACC-100239,ACC-700239,PE35FINA0000000000100239,PE86FINA0000000000700239,13079.37,PEN,2026-08-25T13:58:00-05:00,TRU001,ATM,70000239,4556000000000239,2026-08-25T13:59:00-05:00,I,atm_TRU001,atm_TRU001.csv,81
TXN-20260825-000241,ACC-100240,ACC-700240,PE36FINA0000000000100240,PE87FINA0000000000700240,21863.96,USD,2026-08-25T14:00:00-05:00,DIGITAL,MOBILE,70000240,4556000000000240,2026-08-25T14:01:00-05:00,I,banking_api,api_transactions.json,1
TXN-20260825-000242,ACC-100241,ACC-700241,PE37FINA0000000000100241,PE88FINA0000000000700241,14875.45,PEN,2026-08-25T14:02:00-05:00,DIGITAL,ACH,70000241,4556000000000241,2026-08-25T14:03:00-05:00,I,banking_api,api_transactions.json,2
TXN-20260825-000243,ACC-100242,ACC-700242,PE38FINA0000000000100242,PE89FINA0000000000700242,9262.72,PEN,2026-08-25T14:04:00-05:00,DIGITAL,MOBILE,70000242,4556000000000242,2026-08-25T14:05:00-05:00,I,banking_api,api_transactions.json,3
TXN-20260825-000244,ACC-100243,ACC-700243,PE39FINA0000000000100243,PE90FINA0000000000700243,20871.18,PEN,2026-08-25T14:06:00-05:00,DIGITAL,ACH,70000243,4556000000000243,2026-08-25T14:07:00-05:00,I,banking_api,api_transactions.json,4
TXN-20260825-000245,ACC-100244,ACC-700244,PE40FINA0000000000100244,PE91FINA0000000000700244,21531.6,PEN,2026-08-25T14:08:00-05:00,DIGITAL,MOBILE,70000244,4556000000000244,2026-08-25T14:09:00-05:00,I,banking_api,api_transactions.json,5
TXN-20260825-000246,ACC-100245,ACC-700245,PE41FINA0000000000100245,PE92FINA0000000000700245,1728.93,PEN,2026-08-25T14:10:00-05:00,DIGITAL,ACH,70000245,4556000000000245,2026-08-25T14:11:00-05:00,I,banking_api,api_transactions.json,6
TXN-20260825-000247,ACC-100246,ACC-700246,PE42FINA0000000000100246,PE93FINA0000000000700246,9472.84,PEN,2026-08-25T14:12:00-05:00,DIGITAL,MOBILE,70000246,4556000000000246,2026-08-25T14:13:00-05:00,I,banking_api,api_transactions.json,7
TXN-20260825-000248,ACC-100247,ACC-700247,PE43FINA0000000000100247,PE94FINA0000000000700247,21013.83,PEN,2026-08-25T14:14:00-05:00,DIGITAL,ACH,70000247,4556000000000247,2026-08-25T14:15:00-05:00,I,banking_api,api_transactions.json,8
TXN-20260825-000249,ACC-100248,ACC-700248,PE44FINA0000000000100248,PE95FINA0000000000700248,14644.39,PEN,2026-08-25T14:16:00-05:00,DIGITAL,MOBILE,70000248,4556000000000248,2026-08-25T14:17:00-05:00,I,banking_api,api_transactions.json,9
TXN-20260825-000250,ACC-100249,ACC-700249,PE45FINA0000000000100249,PE96FINA0000000000700249,11979.19,PEN,2026-08-25T14:18:00-05:00,DIGITAL,ACH,70000249,4556000000000249,2026-08-25T14:19:00-05:00,I,banking_api,api_transactions.json,10
TXN-20260825-000251,ACC-100250,ACC-700250,PE46FINA0000000000100250,PE97FINA0000000000700250,21600.16,USD,2026-08-25T14:20:00-05:00,DIGITAL,MOBILE,70000250,4556000000000250,2026-08-25T14:21:00-05:00,I,banking_api,api_transactions.json,11
TXN-20260825-000252,ACC-100251,ACC-700251,PE47FINA0000000000100251,PE98FINA0000000000700251,24646.94,PEN,2026-08-25T14:22:00-05:00,DIGITAL,ACH,70000251,4556000000000251,2026-08-25T14:23:00-05:00,I,banking_api,api_transactions.json,12
TXN-20260825-000253,ACC-100252,ACC-700252,PE48FINA0000000000100252,PE10FINA0000000000700252,5318.72,PEN,2026-08-25T14:24:00-05:00,DIGITAL,MOBILE,70000252,4556000000000252,2026-08-25T14:25:00-05:00,I,banking_api,api_transactions.json,13
TXN-20260825-000254,ACC-100253,ACC-700253,PE49FINA0000000000100253,PE11FINA0000000000700253,7915.17,PEN,2026-08-25T14:26:00-05:00,DIGITAL,ACH,70000253,4556000000000253,2026-08-25T14:27:00-05:00,I,banking_api,api_transactions.json,14
TXN-20260825-000255,ACC-100254,ACC-700254,PE50FINA0000000000100254,PE12FINA0000000000700254,10428.65,PEN,2026-08-25T14:28:00-05:00,DIGITAL,MOBILE,70000254,4556000000000254,2026-08-25T14:29:00-05:00,I,banking_api,api_transactions.json,15
TXN-20260825-000256,ACC-100255,ACC-700255,PE51FINA0000000000100255,PE13FINA0000000000700255,1087.54,PEN,2026-08-25T14:30:00-05:00,DIGITAL,ACH,70000255,4556000000000255,2026-08-25T14:31:00-05:00,I,banking_api,api_transactions.json,16
TXN-20260825-000257,ACC-100256,ACC-700256,PE52FINA0000000000100256,PE14FINA0000000000700256,3943.76,PEN,2026-08-25T14:32:00-05:00,DIGITAL,MOBILE,70000256,4556000000000256,2026-08-25T14:33:00-05:00,I,banking_api,api_transactions.json,17
TXN-20260825-000258,ACC-100257,ACC-700257,PE53FINA0000000000100257,PE15FINA0000000000700257,23860.14,PEN,2026-08-25T14:34:00-05:00,DIGITAL,ACH,70000257,4556000000000257,2026-08-25T14:35:00-05:00,I,banking_api,api_transactions.json,18
TXN-20260825-000259,ACC-100258,ACC-700258,PE54FINA0000000000100258,PE16FINA0000000000700258,12087.35,PEN,2026-08-25T14:36:00-05:00,DIGITAL,MOBILE,70000258,4556000000000258,2026-08-25T14:37:00-05:00,I,banking_api,api_transactions.json,19
TXN-20260825-000260,ACC-100259,ACC-700259,PE55FINA0000000000100259,PE17FINA0000000000700259,24808.73,PEN,2026-08-25T14:38:00-05:00,DIGITAL,ACH,70000259,4556000000000259,2026-08-25T14:39:00-05:00,I,banking_api,api_transactions.json,20
TXN-20260825-000261,ACC-100260,ACC-700260,PE56FINA0000000000100260,PE18FINA0000000000700260,11505.94,USD,2026-08-25T14:40:00-05:00,DIGITAL,MOBILE,70000260,4556000000000260,2026-08-25T14:41:00-05:00,I,banking_api,api_transactions.json,21
TXN-20260825-000262,ACC-100261,ACC-700261,PE57FINA0000000000100261,PE19FINA0000000000700261,1306.71,PEN,2026-08-25T14:42:00-05:00,DIGITAL,ACH,70000261,4556000000000261,2026-08-25T14:43:00-05:00,I,banking_api,api_transactions.json,22
TXN-20260825-000263,ACC-100262,ACC-700262,PE58FINA0000000000100262,PE20FINA0000000000700262,17931.28,PEN,2026-08-25T14:44:00-05:00,DIGITAL,MOBILE,70000262,4556000000000262,2026-08-25T14:45:00-05:00,I,banking_api,api_transactions.json,23
TXN-20260825-000264,ACC-100263,ACC-700263,PE59FINA0000000000100263,PE21FINA0000000000700263,17487.82,PEN,2026-08-25T14:46:00-05:00,DIGITAL,ACH,70000263,4556000000000263,2026-08-25T14:47:00-05:00,I,banking_api,api_transactions.json,24
TXN-20260825-000265,ACC-100264,ACC-700264,PE60FINA0000000000100264,PE22FINA0000000000700264,11284.6,PEN,2026-08-25T14:48:00-05:00,DIGITAL,MOBILE,70000264,4556000000000264,2026-08-25T14:49:00-05:00,I,banking_api,api_transactions.json,25
TXN-20260825-000266,ACC-100265,ACC-700265,PE61FINA0000000000100265,PE23FINA0000000000700265,15436.8,PEN,2026-08-25T14:50:00-05:00,DIGITAL,ACH,70000265,4556000000000265,2026-08-25T14:51:00-05:00,I,banking_api,api_transactions.json,26
TXN-20260825-000267,ACC-100266,ACC-700266,PE62FINA0000000000100266,PE24FINA0000000000700266,23421.84,PEN,2026-08-25T14:52:00-05:00,DIGITAL,MOBILE,70000266,4556000000000266,2026-08-25T14:53:00-05:00,I,banking_api,api_transactions.json,27
TXN-20260825-000268,ACC-100267,ACC-700267,PE63FINA0000000000100267,PE25FINA0000000000700267,7528.04,PEN,2026-08-25T14:54:00-05:00,DIGITAL,ACH,70000267,4556000000000267,2026-08-25T14:55:00-05:00,I,banking_api,api_transactions.json,28
TXN-20260825-000269,ACC-100268,ACC-700268,PE64FINA0000000000100268,PE26FINA0000000000700268,13515.94,PEN,2026-08-25T14:56:00-05:00,DIGITAL,MOBILE,70000268,4556000000000268,2026-08-25T14:57:00-05:00,I,banking_api,api_transactions.json,29
TXN-20260825-000270,ACC-100269,ACC-700269,PE65FINA0000000000100269,PE27FINA0000000000700269,21913.69,PEN,2026-08-25T14:58:00-05:00,DIGITAL,ACH,70000269,4556000000000269,2026-08-25T14:59:00-05:00,I,banking_api,api_transactions.json,30
TXN-20260825-000271,ACC-100270,ACC-700270,PE66FINA0000000000100270,PE28FINA0000000000700270,9657.76,USD,2026-08-25T15:00:00-05:00,DIGITAL,MOBILE,70000270,4556000000000270,2026-08-25T15:01:00-05:00,I,banking_api,api_transactions.json,31
TXN-20260825-000272,ACC-100271,ACC-700271,PE67FINA0000000000100271,PE29FINA0000000000700271,24212.33,PEN,2026-08-25T15:02:00-05:00,DIGITAL,ACH,70000271,4556000000000271,2026-08-25T15:03:00-05:00,I,banking_api,api_transactions.json,32
TXN-20260825-000273,ACC-100272,ACC-700272,PE68FINA0000000000100272,PE30FINA0000000000700272,1979.53,PEN,2026-08-25T15:04:00-05:00,DIGITAL,MOBILE,70000272,4556000000000272,2026-08-25T15:05:00-05:00,I,banking_api,api_transactions.json,33
TXN-20260825-000274,ACC-100273,ACC-700273,PE69FINA0000000000100273,PE31FINA0000000000700273,11227.07,PEN,2026-08-25T15:06:00-05:00,DIGITAL,ACH,70000273,4556000000000273,2026-08-25T15:07:00-05:00,I,banking_api,api_transactions.json,34
TXN-20260825-000275,ACC-100274,ACC-700274,PE70FINA0000000000100274,PE32FINA0000000000700274,8194.53,PEN,2026-08-25T15:08:00-05:00,DIGITAL,MOBILE,70000274,4556000000000274,2026-08-25T15:09:00-05:00,I,banking_api,api_transactions.json,35
TXN-20260825-000276,ACC-100275,ACC-700275,PE71FINA0000000000100275,PE33FINA0000000000700275,15264.27,PEN,2026-08-25T15:10:00-05:00,DIGITAL,ACH,70000275,4556000000000275,2026-08-25T15:11:00-05:00,I,banking_api,api_transactions.json,36
TXN-20260825-000277,ACC-100276,ACC-700276,PE72FINA0000000000100276,PE34FINA0000000000700276,24964.05,PEN,2026-08-25T15:12:00-05:00,DIGITAL,MOBILE,70000276,4556000000000276,2026-08-25T15:13:00-05:00,I,banking_api,api_transactions.json,37
TXN-20260825-000278,ACC-100277,ACC-700277,PE73FINA0000000000100277,PE35FINA0000000000700277,14699.08,PEN,2026-08-25T15:14:00-05:00,DIGITAL,ACH,70000277,4556000000000277,2026-08-25T15:15:00-05:00,I,banking_api,api_transactions.json,38
TXN-20260825-000279,ACC-100278,ACC-700278,PE74FINA0000000000100278,PE36FINA0000000000700278,5440.12,PEN,2026-08-25T15:16:00-05:00,DIGITAL,MOBILE,70000278,4556000000000278,2026-08-25T15:17:00-05:00,I,banking_api,api_transactions.json,39
TXN-20260825-000280,ACC-100279,ACC-700279,PE75FINA0000000000100279,PE37FINA0000000000700279,11558.15,PEN,2026-08-25T15:18:00-05:00,DIGITAL,ACH,70000279,4556000000000279,2026-08-25T15:19:00-05:00,I,banking_api,api_transactions.json,40
TXN-20260825-000281,ACC-100280,ACC-700280,PE76FINA0000000000100280,PE38FINA0000000000700280,23221.98,USD,2026-08-25T15:20:00-05:00,DIGITAL,MOBILE,70000280,4556000000000280,2026-08-25T15:21:00-05:00,I,banking_api,api_transactions.json,41
TXN-20260825-000282,ACC-100281,ACC-700281,PE77FINA0000000000100281,PE39FINA0000000000700281,24735.25,PEN,2026-08-25T15:22:00-05:00,DIGITAL,ACH,70000281,4556000000000281,2026-08-25T15:23:00-05:00,I,banking_api,api_transactions.json,42
TXN-20260825-000283,ACC-100282,ACC-700282,PE78FINA0000000000100282,PE40FINA0000000000700282,23799.4,PEN,2026-08-25T15:24:00-05:00,DIGITAL,MOBILE,70000282,4556000000000282,2026-08-25T15:25:00-05:00,I,banking_api,api_transactions.json,43
TXN-20260825-000284,ACC-100283,ACC-700283,PE79FINA0000000000100283,PE41FINA0000000000700283,7457.41,PEN,2026-08-25T15:26:00-05:00,DIGITAL,ACH,70000283,4556000000000283,2026-08-25T15:27:00-05:00,I,banking_api,api_transactions.json,44
TXN-20260825-000285,ACC-100284,ACC-700284,PE80FINA0000000000100284,PE42FINA0000000000700284,7992.17,PEN,2026-08-25T15:28:00-05:00,DIGITAL,MOBILE,70000284,4556000000000284,2026-08-25T15:29:00-05:00,I,banking_api,api_transactions.json,45
TXN-20260825-000286,ACC-100285,ACC-700285,PE81FINA0000000000100285,PE43FINA0000000000700285,10380.55,PEN,2026-08-25T15:30:00-05:00,DIGITAL,ACH,70000285,4556000000000285,2026-08-25T15:31:00-05:00,I,banking_api,api_transactions.json,46
TXN-20260825-000287,ACC-100286,ACC-700286,PE82FINA0000000000100286,PE44FINA0000000000700286,5872.35,PEN,2026-08-25T15:32:00-05:00,DIGITAL,MOBILE,70000286,4556000000000286,2026-08-25T15:33:00-05:00,I,banking_api,api_transactions.json,47
TXN-20260825-000288,ACC-100287,ACC-700287,PE83FINA0000000000100287,PE45FINA0000000000700287,8340.57,PEN,2026-08-25T15:34:00-05:00,DIGITAL,ACH,70000287,4556000000000287,2026-08-25T15:35:00-05:00,I,banking_api,api_transactions.json,48
TXN-20260825-000289,ACC-100288,ACC-700288,PE84FINA0000000000100288,PE46FINA0000000000700288,11560.6,PEN,2026-08-25T15:36:00-05:00,DIGITAL,MOBILE,70000288,4556000000000288,2026-08-25T15:37:00-05:00,I,banking_api,api_transactions.json,49
TXN-20260825-000290,ACC-100289,ACC-700289,PE85FINA0000000000100289,PE47FINA0000000000700289,17062.55,PEN,2026-08-25T15:38:00-05:00,DIGITAL,ACH,70000289,4556000000000289,2026-08-25T15:39:00-05:00,I,banking_api,api_transactions.json,50
TXN-20260825-000291,ACC-100290,ACC-700290,PE86FINA0000000000100290,PE48FINA0000000000700290,16034.54,USD,2026-08-25T15:40:00-05:00,DIGITAL,MOBILE,70000290,4556000000000290,2026-08-25T15:41:00-05:00,I,banking_api,api_transactions.json,51
TXN-20260825-000292,ACC-100291,ACC-700291,PE87FINA0000000000100291,PE49FINA0000000000700291,20801.04,PEN,2026-08-25T15:42:00-05:00,DIGITAL,ACH,70000291,4556000000000291,2026-08-25T15:43:00-05:00,I,banking_api,api_transactions.json,52
TXN-20260825-000293,ACC-100292,ACC-700292,PE88FINA0000000000100292,PE50FINA0000000000700292,18278.46,PEN,2026-08-25T15:44:00-05:00,DIGITAL,MOBILE,70000292,4556000000000292,2026-08-25T15:45:00-05:00,I,banking_api,api_transactions.json,53
TXN-20260825-000294,ACC-100293,ACC-700293,PE89FINA0000000000100293,PE51FINA0000000000700293,12805.91,PEN,2026-08-25T15:46:00-05:00,DIGITAL,ACH,70000293,4556000000000293,2026-08-25T15:47:00-05:00,I,banking_api,api_transactions.json,54
TXN-20260825-000295,ACC-100294,ACC-700294,PE90FINA0000000000100294,PE52FINA0000000000700294,16688.27,PEN,2026-08-25T15:48:00-05:00,DIGITAL,MOBILE,70000294,4556000000000294,2026-08-25T15:49:00-05:00,I,banking_api,api_transactions.json,55
TXN-20260825-000296,ACC-100295,ACC-700295,PE91FINA0000000000100295,PE53FINA0000000000700295,17337.89,PEN,2026-08-25T15:50:00-05:00,DIGITAL,ACH,70000295,4556000000000295,2026-08-25T15:51:00-05:00,I,banking_api,api_transactions.json,56
TXN-20260825-000297,ACC-100296,ACC-700296,PE92FINA0000000000100296,PE54FINA0000000000700296,16339.54,PEN,2026-08-25T15:52:00-05:00,DIGITAL,MOBILE,70000296,4556000000000296,2026-08-25T15:53:00-05:00,I,banking_api,api_transactions.json,57
TXN-20260825-000298,ACC-100297,ACC-700297,PE93FINA0000000000100297,PE55FINA0000000000700297,23899.55,PEN,2026-08-25T15:54:00-05:00,DIGITAL,ACH,70000297,4556000000000297,2026-08-25T15:55:00-05:00,I,banking_api,api_transactions.json,58
TXN-20260825-000299,ACC-100298,ACC-700298,PE94FINA0000000000100298,PE56FINA0000000000700298,14667.94,PEN,2026-08-25T15:56:00-05:00,DIGITAL,MOBILE,70000298,4556000000000298,2026-08-25T15:57:00-05:00,I,banking_api,api_transactions.json,59
TXN-20260825-000300,ACC-100299,ACC-700299,PE95FINA0000000000100299,PE57FINA0000000000700299,8252.14,PEN,2026-08-25T15:58:00-05:00,DIGITAL,ACH,70000299,4556000000000299,2026-08-25T15:59:00-05:00,I,banking_api,api_transactions.json,60
